ENSG00000170608	20
ENSG00000176182	20
ENSG00000146414	20
ENSG00000121297	20
ENSG00000171476	20
ENSG00000176476	20
ENSG00000183495	20
ENSG00000204775	20
ENSG00000163535	20
ENSG00000140534	20
ENSG00000169989	20
ENSG00000136574	20
ENSG00000169083	20
ENSG00000179361	20
ENSG00000181555	20
ENSG00000152382	20
ENSG00000204406	20
ENSG00000196843	20
ENSG00000162396	20
ENSG00000197275	20
ENSG00000198879	20
ENSG00000129484	20
ENSG00000143799	20
ENSG00000186532	20
ENSG00000239306	20
ENSG00000132170	20
ENSG00000134014	20
ENSG00000165288	20
ENSG00000129152	20
ENSG00000119403	20
ENSG00000121988	20
ENSG00000164306	20
ENSG00000189221	20
ENSG00000148400	20
ENSG00000170322	20
ENSG00000186487	20
ENSG00000198728	20
ENSG00000148584	20
ENSG00000142453	20
ENSG00000163623	20
ENSG00000122257	20
ENSG00000115274	20
ENSG00000167754	20
ENSG00000129810	20
ENSG00000185420	20
ENSG00000140395	20
ENSG00000171951	20
ENSG00000151332	20
ENSG00000149474	20
ENSG00000135100	20
ENSG00000116254	20
ENSG00000156650	20
ENSG00000164754	20
ENSG00000163961	20
ENSG00000198554	20
ENSG00000141644	20
ENSG00000169057	20
ENSG00000147099	20
ENSG00000171720	20
ENSG00000176692	20
ENSG00000125482	20
ENSG00000132475	20
ENSG00000198408	20
ENSG00000166164	20
ENSG00000151090	20
ENSG00000168453	20
ENSG00000138092	20
ENSG00000175387	20
ENSG00000182196	20
ENSG00000126856	20
ENSG00000138795	20
ENSG00000123219	20
ENSG00000116017	20
ENSG00000168769	20
ENSG00000149948	20
ENSG00000135999	20
ENSG00000142192	20
ENSG00000166446	20
ENSG00000116478	20
ENSG00000163935	20
ENSG00000128573	20
ENSG00000118418	20
ENSG00000161036	20
ENSG00000118900	20
ENSG00000150347	20
ENSG00000147162	20
ENSG00000156931	20
ENSG00000173011	20
ENSG00000137309	20
ENSG00000138738	20
ENSG00000171282	20
ENSG00000136169	20
ENSG00000142599	20
ENSG00000176171	20
ENSG00000172273	20
ENSG00000185697	20
ENSG00000132510	20
ENSG00000155858	20
ENSG00000172977	20
ENSG00000177889	20
ENSG00000145287	20
ENSG00000171148	20
ENSG00000117505	20
ENSG00000155827	20
ENSG00000175325	20
ENSG00000185787	20
ENSG00000143321	20
ENSG00000125817	20
ENSG00000143995	20
ENSG00000175121	20
ENSG00000118058	20
ENSG00000185658	20
ENSG00000135476	20
ENSG00000142611	20
ENSG00000156030	20
ENSG00000136319	20
ENSG00000175029	20
ENSG00000185049	20
ENSG00000235268	20
ENSG00000139687	20
ENSG00000145734	20
ENSG00000171490	20
ENSG00000187098	20
ENSG00000160224	20
ENSG00000189079	20
ENSG00000147854	20
ENSG00000163530	20
ENSG00000169247	20
ENSG00000174579	20
ENSG00000134046	20
ENSG00000159339	20
ENSG00000133800	20
ENSG00000183072	20
ENSG00000135144	20
ENSG00000166669	20
ENSG00000186462	20
ENSG00000139620	20
ENSG00000166848	20
ENSG00000182979	20
ENSG00000257923	20
ENSG00000269897	20
ENSG00000196535	20
ENSG00000140382	20
ENSG00000158806	20
ENSG00000185238	20
ENSG00000139613	20
ENSG00000164442	20
ENSG00000124177	20
ENSG00000136931	20
ENSG00000124496	20
ENSG00000163875	20
ENSG00000141504	20
ENSG00000172238	20
ENSG00000116273	20
ENSG00000129673	20
ENSG00000141380	20
ENSG00000166987	20
ENSG00000115207	20
ENSG00000149124	20
ENSG00000133884	20
ENSG00000136603	20
ENSG00000197157	20
ENSG00000140396	20
ENSG00000125686	20
ENSG00000125484	20
ENSG00000135164	20
ENSG00000143379	20
ENSG00000148835	20
ENSG00000150687	20
ENSG00000164985	20
ENSG00000154655	20
ENSG00000185513	20
ENSG00000196132	20
ENSG00000158711	20
ENSG00000189298	20
ENSG00000147596	20
ENSG00000172530	20
ENSG00000188662	20
ENSG00000138785	20
ENSG00000139351	20
ENSG00000160953	20
ENSG00000145391	20
ENSG00000143815	20
ENSG00000137834	20
ENSG00000185917	20
ENSG00000119048	20
ENSG00000135899	20
ENSG00000143401	20
ENSG00000165684	20
ENSG00000115966	20
ENSG00000116005	20
ENSG00000134371	20
ENSG00000165671	20
ENSG00000181090	20
ENSG00000125798	20
ENSG00000173531	20
ENSG00000147601	20
ENSG00000163104	20
ENSG00000171813	20
ENSG00000184788	20
ENSG00000181965	20
ENSG00000135903	20
ENSG00000152804	20
ENSG00000132780	20
ENSG00000131759	20
ENSG00000159055	20
ENSG00000187778	20
ENSG00000186625	20
ENSG00000128714	20
ENSG00000148411	20
ENSG00000168395	20
ENSG00000168036	20
ENSG00000163508	20
ENSG00000184205	20
ENSG00000117115	20
ENSG00000117713	20
ENSG00000157212	20
ENSG00000196284	20
ENSG00000205683	20
ENSG00000126351	20
ENSG00000135363	20
ENSG00000127511	20
ENSG00000186310	20
ENSG00000118156	20
ENSG00000154727	20
ENSG00000178691	20
ENSG00000258315	20
ENSG00000137693	20
ENSG00000138617	20
ENSG00000167670	20
ENSG00000171320	20
ENSG00000198026	20
ENSG00000151883	20
ENSG00000161939	20
ENSG00000166477	20
ENSG00000170820	20
ENSG00000170142	20
ENSG00000230522	20
ENSG00000142619	20
ENSG00000163939	20
ENSG00000155592	20
ENSG00000163930	20
ENSG00000171456	20
ENSG00000173889	20
ENSG00000128908	20
ENSG00000182013	20
ENSG00000137948	20
ENSG00000145041	20
ENSG00000136504	20
ENSG00000140320	20
ENSG00000181163	20
ENSG00000147889	20
ENSG00000136770	20
ENSG00000129744	20
ENSG00000148737	20
ENSG00000136715	20
ENSG00000117139	20
ENSG00000128708	20
ENSG00000198900	20
ENSG00000138081	20
ENSG00000135632	20
ENSG00000204304	20
ENSG00000166949	20
ENSG00000155666	20
ENSG00000167771	20
ENSG00000146247	20
ENSG00000171617	20
ENSG00000152284	20
ENSG00000167311	20
ENSG00000182568	20
ENSG00000139515	20
ENSG00000132467	20
ENSG00000188375	20
ENSG00000130711	20
ENSG00000136146	20
ENSG00000151503	20
ENSG00000148704	20
ENSG00000125398	20
ENSG00000117222	20
ENSG00000141446	20
ENSG00000119772	20
ENSG00000172943	20
ENSG00000116035	20
ENSG00000249961	20
ENSG00000168214	20
ENSG00000139372	20
ENSG00000133606	20
ENSG00000183741	20
ENSG00000186871	20
ENSG00000119684	20
ENSG00000141570	20
ENSG00000197921	20
ENSG00000179094	20
ENSG00000173575	20
ENSG00000135829	20
ENSG00000123562	20
ENSG00000163872	20
ENSG00000153814	20
ENSG00000153046	20
ENSG00000173473	20
ENSG00000162961	20
ENSG00000141837	20
ENSG00000116670	20
ENSG00000132341	20
ENSG00000152784	20
ENSG00000135365	20
ENSG00000182095	20
ENSG00000185515	20
ENSG00000197771	20
ENSG00000157933	20
ENSG00000187531	20
ENSG00000124523	20
ENSG00000117625	20
ENSG00000171316	20
ENSG00000164032	20
ENSG00000198855	20
ENSG00000185811	20
ENSG00000188312	20
ENSG00000185818	20
ENSG00000167548	20
ENSG00000198160	20
ENSG00000124092	20
ENSG00000175097	20
ENSG00000225830	20
ENSG00000119042	20
ENSG00000129993	20
ENSG00000187790	20
ENSG00000149480	20
ENSG00000131944	20
ENSG00000151615	20
ENSG00000132972	20
ENSG00000116750	20
ENSG00000123364	20
ENSG00000139154	20
ENSG00000120616	20
ENSG00000170004	20
ENSG00000177426	20
ENSG00000170364	20
ENSG00000196498	20
ENSG00000204256	20
ENSG00000187166	20
ENSG00000213246	20
ENSG00000124795	20
ENSG00000142856	20
ENSG00000172845	20
ENSG00000177565	20
ENSG00000205143	20
ENSG00000162344	20
ENSG00000173193	20
ENSG00000116580	20
ENSG00000197299	20
ENSG00000137074	20
ENSG00000127445	20
ENSG00000136144	20
ENSG00000137203	20
ENSG00000186280	20
ENSG00000117724	20
ENSG00000169189	20
ENSG00000272333	20
ENSG00000120656	20
ENSG00000124813	20
ENSG00000162039	20
ENSG00000166337	20
ENSG00000143569	20
ENSG00000167085	20
ENSG00000171634	20
ENSG00000120071	20
ENSG00000127337	20
ENSG00000164105	20
ENSG00000115524	20
ENSG00000116830	20
ENSG00000150907	20
ENSG00000156219	20
ENSG00000163666	20
ENSG00000115844	20
ENSG00000119969	20
ENSG00000170965	20
ENSG00000162367	20
ENSG00000141582	20
ENSG00000166135	20
ENSG00000121481	20
ENSG00000185122	20
ENSG00000198646	20
ENSG00000127616	20
ENSG00000115593	20
ENSG00000172301	20
ENSG00000152465	20
ENSG00000158161	20
ENSG00000143452	20
ENSG00000163635	20
ENSG00000147548	20
ENSG00000132522	20
ENSG00000205531	20
ENSG00000151725	20
ENSG00000184634	20
ENSG00000140044	20
ENSG00000213024	20
ENSG00000115289	20
ENSG00000121903	20
ENSG00000167491	20
ENSG00000121152	20
ENSG00000141867	20
ENSG00000132383	20
ENSG00000161653	20
ENSG00000129534	20
ENSG00000137815	20
ENSG00000162601	20
ENSG00000164850	20
ENSG00000129691	20
ENSG00000173120	20
ENSG00000129514	20
ENSG00000173404	20
ENSG00000130382	20
ENSG00000153147	20
ENSG00000172534	20
ENSG00000131747	20
ENSG00000168556	20
ENSG00000139083	20
ENSG00000163655	20
ENSG00000129315	20
ENSG00000127663	20
ENSG00000129474	20
